Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Season,Player_Clean,Team_Clean,MPG,PPG,RPG,APG,Significant_Player,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Reliable_Advanced_Stats,Current_Salary,Salary_Tier,Salary_Millions,Has_Salary_Data,Points_Per_Million,WinShares_Per_Million,VORP_Per_Million,Career_Stage,PER_Percentile,VORP_Percentile,BPM_Percentile,WS_Percentile,Performance_Score,Position_Adjusted_Score,Age_Adjustment,Age_Adjusted_Performance,Games_Played_Pct,Heavy_Minutes,Starter_Flag,Durability_Score,Predicted_Salary_Millions,Salary_Premium,Value_Rating,Contract_Type,Value_Classification,Contract_Risk,Salary_Millions_sum,Salary_Millions_mean,Salary_Pct_of_Team,Team_Salary_Rank,Team_Role,League_Salary_Percentile,Position_Market_Salary,Position_Salary_Premium,PER_YoY_Change,PER_Trend,VORP_YoY_Change,VORP_Trend,Performance_Score_YoY_Change,Performance_Score_Trend,Years_Experience,Career_Games,Career_Minutes,PER_Consistency,PPG_Consistency,Performance_Score_Consistency,PER_Career_High,PER_Pct_of_Career_High,VORP_Career_High,VORP_Pct_of_Career_High,Performance_Score_Career_High,Performance_Score_Pct_of_Career_High,Potential_Contract_Year,Age_Arc_Multiplier,Projected_Performance
525.0,Marques Bolden,21.0,CLE,C,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,2020,Marques Bolden,CLE,3.0,0.0,2.0,0.0,False,19.8,0.602,0.088,0.322,0.0,74.7,37.0,0.0,16.2,0.0,13.2,0.0,0.0,0.0,0.0,0.282,-5.8,11.3,5.4,0.0,False,,,,False,,,,Rookie/Young,87.83018867924528,38.9622641509434,97.26415094339622,13.11320754716981,63.02830188679245,3.6,0.85,53.57405660377358,0.013513513513513514,0,0,0.03810810810810811,3.3934085199999995,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,1.0,3.0,,,,19.8,100.0,0.0,0.0,63.02830188679245,100.0,0,1.1,69.3311320754717
521.0,Marques Bolden,22.0,CLE,C,6.0,0.0,29.0,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,0.333,0.333,5.0,8.0,0.625,3.0,3.0,6.0,0.0,2.0,2.0,2.0,0.0,7.0,0.0,,2021,Marques Bolden,CLE,4.833333333333333,1.1666666666666667,1.0,0.0,False,13.3,0.537,0.0,2.667,11.3,11.9,11.6,0.0,3.4,6.1,23.5,12.8,0.0,0.0,0.0,0.063,-3.8,0.8,-3.0,0.0,False,,,,False,,,,Rookie/Young,55.637707948244,39.83364140480592,30.31423290203327,12.014787430683919,36.63123844731978,3.1333333333333337,0.85,31.13655268022181,0.08333333333333333,0,0,0.09833333333333333,2.2998284399999984,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-6.5,-6.5,0.0,0.0,-26.397063439472667,-26.397063439472667,2,7.0,32.0,0.27771565424245065,1.4142135623730951,0.3745861660386091,19.8,67.17171717171718,0.0,0.0,63.02830188679245,58.11871389636127,0,1.1,40.294362292051765
471.0,Marques Bolden,25.0,2TM,C,11.0,2.0,121.0,17.0,25.0,0.68,0.0,1.0,0.0,17.0,24.0,0.708,0.68,3.0,4.0,0.75,10.0,24.0,34.0,4.0,3.0,7.0,3.0,10.0,37.0,0.0,,2024,Marques Bolden,2TM,11.0,3.363636363636364,3.090909090909091,0.3636363636363636,True,16.0,0.691,0.04,0.16,9.0,22.8,15.8,4.8,1.2,5.4,10.1,10.9,0.2,0.1,0.3,0.134,-2.1,-0.5,-2.7,0.0,False,,,,False,,,,Developing,74.25828970331588,41.44851657940663,34.467713787085515,29.930191972076788,47.24258289703316,8.627272727272729,0.95,44.8804537521815,0.13095238095238096,0,0,0.18857142857142858,5.52530285,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,2.6999999999999993,2.6999999999999993,0.0,0.0,10.611344449713378,10.611344449713378,3,18.0,153.0,0.19951991691284704,1.1309937071867966,0.27125788799208095,19.8,80.8080808080808,0.0,0.0,63.02830188679245,74.95455451407747,0,1.05,49.60471204188482
175.0,Marquese Chriss,22.0,GSW,PF,59.0,21.0,1196.0,210.0,385.0,0.545,8.0,39.0,0.205,202.0,346.0,0.584,0.556,120.0,156.0,0.769,114.0,251.0,365.0,114.0,39.0,62.0,78.0,122.0,548.0,0.0,,2020,Marquese Chriss,GSW,20.271186440677965,9.28813559322034,6.186440677966102,1.9322033898305084,True,19.5,0.604,0.101,0.405,10.0,23.6,16.5,15.3,1.6,4.7,14.7,19.0,2.1,1.3,3.4,0.136,0.0,0.6,0.6,0.8,True,,,,False,,,,Rookie/Young,87.0754716981132,74.90566037735849,74.43396226415095,75.28301886792454,78.51415094339623,20.16271186440678,0.85,66.7370283018868,0.7972972972972973,0,0,0.681090242785158,6.8219709,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,59.0,1196.0,,,,19.5,100.0,0.8,100.0,78.51415094339623,100.0,0,1.1,86.36556603773586
508.0,Marquese Chriss,23.0,GSW,PF,2.0,0.0,27.0,5.0,14.0,0.357,1.0,5.0,0.2,4.0,9.0,0.444,0.393,2.0,4.0,0.5,3.0,10.0,13.0,2.0,0.0,2.0,2.0,3.0,13.0,0.0,,2021,Marquese Chriss,GSW,13.5,6.5,6.5,1.0,False,11.8,0.412,0.357,0.286,12.0,38.9,25.6,11.0,0.0,6.5,11.3,28.1,-0.1,0.1,0.0,-0.03,-2.4,0.3,-2.1,0.0,False,,,,False,,,,Rookie/Young,39.186691312384475,39.83364140480592,40.0184842883549,12.014787430683919,34.12199630314233,16.849999999999998,0.85,29.00369685767098,0.027777777777777776,0,0,0.15166666666666667,4.489844799999998,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-7.699999999999999,-7.699999999999999,-0.8,-0.8,-44.3921546402539,-44.3921546402539,2,61.0,1223.0,0.34790557285216717,0.24974571230313933,0.5573698025891958,19.5,60.51282051282052,0.8,0.0,78.51415094339623,43.459676877537845,0,1.1,37.534195933456566
388.0,Marquese Chriss,24.0,DAL,PF,34.0,0.0,346.0,62.0,134.0,0.463,8.0,25.0,0.32,54.0,109.0,0.495,0.493,22.0,33.0,0.667,33.0,70.0,103.0,17.0,13.0,12.0,17.0,64.0,154.0,0.0,,2022,Marquese Chriss,DAL,10.176470588235292,4.529411764705882,3.0294117647058822,0.5,True,14.8,0.518,0.187,0.246,10.6,22.5,16.5,7.7,1.9,3.1,10.3,21.5,0.2,0.6,0.8,0.108,-3.8,0.0,-3.8,-0.2,True,,,,False,,,,Developing,66.33663366336634,14.521452145214523,26.072607260726073,43.399339933993396,38.72937293729373,9.397058823529413,0.95,36.79290429042904,0.4146341463414634,0,0,0.3505451936872309,3.46790972,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,3.0,3.0,-0.2,-0.2,4.6073766341514,4.6073766341514,3,95.0,1569.0,0.2525694814762167,0.35305016262547295,0.4837708312405101,19.5,75.89743589743591,0.8,-25.0,78.51415094339623,49.32788863145852,0,1.05,40.66584158415842
344.0,Marvin Bagley III,20.0,SAC,C,13.0,6.0,334.0,78.0,167.0,0.467,4.0,22.0,0.182,74.0,145.0,0.51,0.479,25.0,31.0,0.806,29.0,68.0,97.0,10.0,6.0,12.0,18.0,43.0,185.0,0.0,,2020,Marvin Bagley III,SAC,25.692307692307693,14.23076923076923,7.461538461538462,0.7692307692307693,True,15.6,0.512,0.132,0.186,9.5,23.5,16.3,4.9,0.9,3.4,9.1,25.8,0.0,0.3,0.4,0.051,-2.2,-1.4,-3.5,-0.1,True,,,,False,,,,Rookie/Young,70.37735849056604,24.71698113207547,24.150943396226417,32.35849056603774,39.801886792452834,24.62307692307692,0.85,33.83160377358491,0.17567567567567569,0,0,0.36232848232848236,6.844507769999998,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,13.0,334.0,,,,15.6,100.0,-0.1,100.0,39.801886792452834,100.0,0,1.1,43.78207547169812
160.0,Marvin Bagley III,21.0,SAC,PF,43.0,42.0,1112.0,247.0,490.0,0.504,37.0,108.0,0.343,210.0,382.0,0.55,0.542,77.0,134.0,0.575,106.0,212.0,318.0,43.0,21.0,21.0,59.0,100.0,608.0,0.0,,2021,Marvin Bagley III,SAC,25.86046511627907,14.13953488372093,7.395348837209302,1.0,True,16.3,0.554,0.22,0.273,10.4,21.5,15.9,5.8,0.9,1.6,9.7,23.5,0.9,0.5,1.4,0.059,-0.4,-2.7,-3.1,-0.3,True,,,,False,,,,Rookie/Young,74.58410351201479,10.44362292051756,29.02033271719039,52.772643253234754,42.79574861367838,24.755813953488374,0.85,36.37638632162662,0.5972222222222222,0,1,0.616937984496124,7.490157129999995,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,0.7000000000000011,0.7000000000000011,-0.19999999999999998,-0.19999999999999998,2.9938618212255435,2.9938618212255435,2,56.0,1446.0,0.031032899487810912,0.00454788395743912,0.051260062962212735,16.3,100.0,-0.1,299.99999999999994,42.79574861367838,100.0,0,1.1,47.07532347504622
209.0,Marvin Bagley III,22.0,2TM,PF,48.0,25.0,1146.0,225.0,446.0,0.504,23.0,97.0,0.237,202.0,349.0,0.579,0.53,67.0,101.0,0.663,105.0,233.0,338.0,36.0,22.0,18.0,39.0,93.0,540.0,0.0,,2022,Marvin Bagley III,2TM,23.875,11.25,7.041666666666667,0.75,True,15.7,0.551,0.217,0.226,9.7,22.6,16.0,5.2,0.9,1.4,7.4,19.8,1.2,0.9,2.0,0.085,-0.5,-1.8,-2.3,-0.1,True,,,,False,,,,Rookie/Young,72.6897689768977,24.834983498349835,39.52145214521452,61.96369636963696,50.28877887788779,21.324999999999996,0.85,42.74546204620462,0.5853658536585366,0,0,0.589969512195122,5.6326809499999975,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-0.6000000000000014,-0.6000000000000014,0.19999999999999998,0.19999999999999998,7.493030264209416,7.493030264209416,3,104.0,2592.0,0.023860959436135646,0.1283602996492281,0.12195168388561442,16.3,96.31901840490796,-0.1,100.0,50.28877887788779,100.0,0,1.1,55.317656765676574
228.0,Marvin Bagley III,23.0,DET,C,42.0,25.0,990.0,202.0,382.0,0.529,19.0,66.0,0.288,183.0,316.0,0.579,0.554,81.0,108.0,0.75,94.0,175.0,269.0,36.0,19.0,30.0,46.0,81.0,504.0,0.0,,2023,Marvin Bagley III,DET,23.571428571428573,12.0,6.404761904761905,0.8571428571428571,True,17.2,0.587,0.173,0.283,10.2,20.2,15.1,5.9,0.9,2.7,9.7,20.4,1.3,0.7,2.0,0.095,0.3,-1.2,-0.9,0.3,True,,,,False,,,,Rookie/Young,79.44444444444444,61.94444444444444,56.75925925925925,57.407407407407405,64.99074074074073,20.97857142857143,0.85,55.24212962962962,0.5060240963855421,0,0,0.539328743545611,7.103992019999998,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,1.5,1.5,0.4,0.4,14.70196186285294,14.70196186285294,4,146.0,3582.0,0.04603557582482164,0.1203078143508948,0.21428270288848933,17.2,100.0,0.3,100.0,64.99074074074073,100.0,0,1.1,71.4898148148148
188.0,Marvin Bagley III,24.0,2TM,C,50.0,25.0,1053.0,239.0,408.0,0.586,9.0,23.0,0.391,230.0,385.0,0.597,0.597,96.0,126.0,0.762,130.0,182.0,312.0,55.0,20.0,33.0,59.0,81.0,583.0,0.0,,2024,Marvin Bagley III,2TM,21.06,11.66,6.24,1.1,True,19.4,0.629,0.056,0.309,13.1,19.2,16.1,8.1,0.9,2.6,11.3,21.0,2.0,0.7,2.7,0.122,1.0,-1.4,-0.4,0.4,True,,,,False,,,,Developing,88.48167539267016,66.40488656195463,63.35078534031413,68.49912739965096,72.68324607329843,20.468,0.95,69.04908376963351,0.5952380952380952,0,0,0.5677428571428571,7.9604262399999985,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,2.1999999999999993,2.1999999999999993,0.10000000000000003,0.10000000000000003,7.692505332557701,7.692505332557701,5,196.0,4635.0,0.1067497120627752,0.032272476349831956,0.18160928568184795,19.4,100.0,0.4,100.0,72.68324607329843,100.0,1,1.05,76.31740837696336
403.0,Marvin Bagley III,25.0,2TM,PF,31.0,2.0,265.0,55.0,106.0,0.519,3.0,19.0,0.158,52.0,87.0,0.598,0.533,23.0,35.0,0.657,38.0,46.0,84.0,11.0,9.0,8.0,12.0,18.0,136.0,0.0,,2025,Marvin Bagley III,2TM,8.548387096774194,4.387096774193548,2.7096774193548385,0.3548387096774194,False,18.4,0.56,0.179,0.33,15.0,18.2,16.6,6.5,1.6,2.7,9.0,20.9,0.4,0.2,0.6,0.108,0.4,-1.6,-1.2,0.1,True,,,,False,,,,Developing,85.6140350877193,49.73684210526316,50.0,33.85964912280702,57.390350877192986,8.53225806451613,0.95,54.520833333333336,0.3780487804878049,0,0,0.31231313926042487,5.057805180000002,,,Unknown,No_Salary_Data,No_Data,352.57,22.04,0.0,999.0,Bench_Player,0.0,12.5,0.0,-1.0,-1.0,-0.30000000000000004,-0.30000000000000004,-15.292895196105448,-15.292895196105448,6,227.0,4900.0,0.06008258778857564,0.45999665333555506,0.11759956626462553,19.4,94.84536082474226,0.4,25.0,72.68324607329843,78.95953191099485,0,1.05,60.25986842105264
263.0,Marvin Williams,33.0,2TM,PF,58.0,1.0,1129.0,119.0,267.0,0.446,56.0,156.0,0.359,63.0,111.0,0.568,0.551,49.0,57.0,0.86,30.0,153.0,183.0,60.0,36.0,30.0,33.0,103.0,343.0,0.0,,2020,Marvin Williams,2TM,19.46551724137931,5.913793103448276,3.155172413793104,1.0344827586206895,True,11.2,0.587,0.584,0.213,2.8,14.3,8.5,7.6,1.6,2.4,10.2,12.5,1.1,1.3,2.4,0.102,-1.6,1.0,-0.6,0.4,True,,,,False,,,,Veteran,37.35849056603773,64.52830188679245,58.490566037735846,64.71698113207547,54.90566037735849,11.58103448275862,0.85,46.66981132075471,0.7837837837837838,0,0,0.6649254426840634,8.223400219999998,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,58.0,1129.0,,,,11.2,100.0,0.4,100.0,54.90566037735849,100.0,0,0.9,49.41509433962264
361.0,Mason Jones,22.0,2TM,SG,32.0,1.0,334.0,52.0,123.0,0.423,24.0,66.0,0.364,28.0,57.0,0.491,0.52,40.0,64.0,0.625,7.0,48.0,55.0,42.0,7.0,1.0,29.0,24.0,168.0,0.0,,2021,Mason Jones,2TM,10.4375,5.25,1.71875,1.3125,True,12.1,0.556,0.537,0.52,2.2,16.0,8.8,18.9,1.0,0.3,16.1,23.0,0.0,0.2,0.2,0.028,-1.4,-1.2,-2.7,-0.1,True,,,,False,,,,Rookie/Young,43.80776340110906,26.617375231053604,32.90203327171904,21.996303142329023,32.42144177449168,9.531250000000002,0.85,27.55822550831793,0.4444444444444444,0,0,0.37104166666666666,3.501229760000001,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,32.0,334.0,,,,12.1,100.0,-0.1,100.0,32.42144177449168,100.0,0,1.1,35.66358595194085
500.0,Mason Jones,23.0,LAL,SG,4.0,0.0,51.0,7.0,15.0,0.467,1.0,4.0,0.25,6.0,11.0,0.545,0.5,12.0,15.0,0.8,1.0,9.0,10.0,4.0,2.0,0.0,1.0,8.0,27.0,0.0,,2022,Mason Jones,LAL,12.75,6.75,2.5,1.0,False,17.8,0.625,0.267,1.0,2.1,18.9,10.5,10.9,1.9,0.0,4.4,19.0,0.2,0.0,0.2,0.201,-1.2,0.3,-0.9,0.0,False,,,,False,,,,Rookie/Young,82.83828382838284,41.41914191419142,58.415841584158414,28.217821782178216,55.45379537953795,12.175,0.85,47.135726072607255,0.04878048780487805,0,0,0.15676829268292683,3.4036591900000004,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,5.700000000000001,5.700000000000001,0.1,0.1,23.032353605046268,23.032353605046268,2,36.0,385.0,0.2695992409875132,0.17677669529663687,0.370669461574655,17.8,100.0,0.0,0.0,55.45379537953795,100.0,0,1.1,60.99917491749175
540.0,Mason Jones,25.0,SAC,SG,5.0,0.0,28.0,2.0,8.0,0.25,2.0,7.0,0.286,0.0,1.0,0.0,0.375,1.0,2.0,0.5,1.0,4.0,5.0,5.0,1.0,0.0,2.0,3.0,7.0,0.0,,2024,Mason Jones,SAC,5.6,1.4,1.0,1.0,False,5.8,0.394,0.875,0.25,3.9,16.4,10.0,21.7,1.7,0.0,18.4,16.6,0.0,0.0,0.0,-0.018,-5.4,0.0,-5.5,0.0,False,,,,False,,,,Developing,8.726003490401396,41.44851657940663,13.787085514834205,13.089005235602095,19.044502617801047,3.6599999999999993,0.95,18.092277486910994,0.05952380952380952,0,0,0.0917142857142857,3.0209180699999996,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-12.0,-12.0,0.0,0.0,-36.40929276173691,-36.40929276173691,3,41.0,413.0,0.5044117209566024,0.6178387909997783,0.5167461424038234,17.8,32.58426966292134,0.0,0.0,55.45379537953795,34.34301022582186,0,1.05,19.9967277486911
511.0,Mason Jones,26.0,SAC,SG,10.0,0.0,45.0,9.0,18.0,0.5,1.0,8.0,0.125,8.0,10.0,0.8,0.528,4.0,5.0,0.8,2.0,7.0,9.0,11.0,0.0,1.0,1.0,3.0,23.0,0.0,,2025,Mason Jones,SAC,4.5,2.3,0.9,1.1,False,20.6,0.569,0.444,0.278,5.0,17.5,11.2,35.6,0.0,2.2,4.7,20.3,0.2,0.0,0.2,0.198,3.5,-0.6,2.9,0.1,False,,,,False,,,,Developing,93.59649122807018,49.73684210526316,88.94736842105263,23.24561403508772,67.39912280701755,4.6499999999999995,0.95,64.02916666666667,0.12195121951219512,0,0,0.11817073170731707,3.732354600000001,,,Unknown,No_Salary_Data,No_Data,91.93,22.98,0.0,999.0,Bench_Player,0.0,5.91012,0.0,14.8,14.8,0.1,0.1,48.354620189216504,48.354620189216504,4,51.0,458.0,0.5336297914137762,0.8223682035667396,0.532517468849197,20.6,100.0,0.1,100.0,67.39912280701755,100.0,1,1.05,70.76907894736843
222.0,Mason Plumlee,29.0,DEN,C,61.0,1.0,1057.0,177.0,288.0,0.615,0.0,5.0,0.0,177.0,283.0,0.625,0.615,83.0,155.0,0.535,98.0,219.0,317.0,154.0,33.0,38.0,82.0,143.0,437.0,0.0,,2020,Mason Plumlee,DEN,17.327868852459016,7.163934426229508,5.19672131147541,2.5245901639344264,True,18.8,0.613,0.017,0.538,10.4,23.2,16.8,20.9,1.5,3.3,18.7,18.0,2.0,1.4,3.4,0.153,0.3,1.7,2.0,1.1,True,,,,False,,,,Prime,85.37735849056604,81.13207547169812,86.88679245283019,75.28301886792454,82.6745283018868,16.04754098360656,1.0,82.6745283018868,0.8243243243243243,0,0,0.6678732831191847,11.860841920000002,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,61.0,1057.0,,,,18.8,100.0,1.1,100.0,82.6745283018868,100.0,0,1.0,82.6745283018868
172.0,Mason Plumlee,30.0,DET,C,56.0,56.0,1499.0,234.0,381.0,0.614,0.0,7.0,0.0,234.0,374.0,0.626,0.614,113.0,169.0,0.669,145.0,374.0,519.0,202.0,43.0,50.0,105.0,186.0,581.0,2.0,,2021,Mason Plumlee,DET,26.767857142857142,10.375,9.267857142857142,3.607142857142857,True,18.7,0.638,0.018,0.444,10.6,28.1,19.3,21.0,1.4,2.9,18.7,16.3,3.0,2.1,5.1,0.164,0.2,2.0,2.2,1.6,True,,,,False,,,,Prime,85.67467652495378,88.44731977818854,87.89279112754159,89.64879852125694,87.71719038817005,25.80535714285714,0.95,83.33133086876154,0.7777777777777778,0,1,0.7343452380952381,26.25284054000001,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,-0.10000000000000142,-0.10000000000000142,0.5,0.5,5.042662086283258,5.042662086283258,2,117.0,2556.0,0.0037712361663283073,0.25891723942500755,0.04185297952102023,18.8,99.46808510638297,1.6,100.0,87.71719038817005,100.0,0,0.95,83.33133086876154
232.0,Mason Plumlee,31.0,CHO,C,73.0,73.0,1793.0,205.0,320.0,0.641,0.0,2.0,0.0,205.0,318.0,0.645,0.641,67.0,171.0,0.392,176.0,389.0,565.0,226.0,61.0,52.0,100.0,224.0,477.0,0.0,,2022,Mason Plumlee,CHA,24.56164383561644,6.534246575342466,7.739726027397261,3.095890410958904,True,14.7,0.603,0.006,0.534,10.2,23.3,16.7,16.4,1.6,2.7,20.2,11.7,2.7,2.0,4.7,0.127,-1.5,1.5,0.0,0.9,True,,,,False,,,,Veteran,65.01650165016501,77.97029702970298,70.04950495049505,84.81848184818482,73.47359735973598,19.954794520547946,0.95,69.79991749174917,0.8902439024390244,0,1,0.7797627798195791,14.220824150000004,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,-4.0,-4.0,-0.7000000000000001,-0.7000000000000001,-14.243593028434077,-14.243593028434077,3,190.0,4349.0,0.13441397199455749,0.2567032801610615,0.08884721822898746,18.8,78.19148936170211,1.6,56.25,87.71719038817005,83.76191375327609,0,0.95,69.79991749174917
114.0,Mason Plumlee,32.0,2TM,C,79.0,60.0,2054.0,329.0,484.0,0.68,0.0,0.0,0.0,329.0,484.0,0.68,0.68,199.0,313.0,0.636,229.0,471.0,700.0,245.0,46.0,47.0,117.0,217.0,857.0,0.0,,2023,Mason Plumlee,2TM,26.0,10.848101265822784,8.860759493670885,3.1012658227848102,True,19.6,0.689,0.0,0.647,11.8,25.1,18.4,17.3,1.1,2.0,15.8,15.2,5.5,2.4,7.9,0.185,1.2,1.0,2.2,2.2,True,,,,False,,,,Veteran,88.98148148148148,91.2962962962963,87.87037037037037,95.92592592592592,90.6712962962963,24.762025316455695,0.95,86.13773148148148,0.9518072289156626,0,1,0.8310843373493976,25.312658840000008,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Starter,0.0,,0.0,4.900000000000002,4.900000000000002,1.3000000000000003,1.3000000000000003,17.19769893656033,17.19769893656033,4,269.0,6403.0,0.1476407559206765,0.2557039601811794,0.10953279583250784,19.6,100.0,2.2,100.0,90.6712962962963,100.0,0,0.9,81.60416666666667
317.0,Mason Plumlee,33.0,LAC,C,46.0,11.0,674.0,87.0,153.0,0.569,0.0,6.0,0.0,87.0,147.0,0.592,0.569,70.0,99.0,0.707,60.0,174.0,234.0,55.0,14.0,17.0,36.0,68.0,244.0,0.0,,2024,Mason Plumlee,LAC,14.652173913043478,5.304347826086956,5.086956521739131,1.1956521739130437,True,15.8,0.621,0.039,0.647,10.4,28.2,19.6,10.8,1.0,2.3,15.5,15.1,1.2,0.9,2.0,0.146,-1.1,0.4,-0.8,0.2,True,,,,False,,,,Veteran,72.33856893542757,59.68586387434554,58.551483420593364,59.24956369982548,63.110820244328096,13.208695652173914,0.85,53.64419720767888,0.5476190476190477,0,0,0.4750931677018634,10.342961239999998,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,-3.8000000000000007,-3.8000000000000007,-2.0,-2.0,-27.56047605196821,-27.56047605196821,5,315.0,7077.0,0.15395161834949037,0.3849834393733096,0.18376798498772168,19.6,80.61224489795919,2.2,9.090909090909092,90.6712962962963,69.6039682041096,0,0.9,56.79973821989529
298.0,Mason Plumlee,34.0,PHO,C,74.0,21.0,1300.0,125.0,202.0,0.619,0.0,4.0,0.0,125.0,198.0,0.631,0.619,83.0,128.0,0.648,116.0,339.0,455.0,134.0,33.0,47.0,59.0,154.0,333.0,0.0,,2025,Mason Plumlee,PHX,17.56756756756757,4.5,6.148648648648648,1.8108108108108107,True,14.8,0.645,0.02,0.634,10.2,28.4,19.5,13.6,1.3,3.4,18.6,10.8,2.4,1.3,3.7,0.136,-1.5,1.0,-0.6,0.5,True,,,,False,,,,Veteran,63.070175438596486,67.71929824561404,58.07017543859649,77.98245614035088,65.96491228070175,14.948648648648652,0.85,56.070175438596486,0.9024390243902439,0,0,0.717139090309822,11.552928890000002,,,Unknown,No_Salary_Data,No_Data,84.76,16.95,0.0,999.0,Bench_Player,0.0,11.404119999999999,0.0,-1.0,-1.0,0.3,0.3,2.8540920363736575,2.8540920363736575,6,389.0,8377.0,0.15134199134041898,0.5020751507264329,0.20690352195318118,19.6,75.51020408163265,2.2,22.727272727272727,90.6712962962963,72.7517031025355,0,0.8,52.771929824561404
158.0,Matas Buzelis,20.0,CHI,SF,80.0,31.0,1511.0,252.0,555.0,0.454,96.0,266.0,0.361,156.0,289.0,0.54,0.541,88.0,108.0,0.815,55.0,223.0,278.0,79.0,29.0,75.0,74.0,128.0,688.0,0.0,ROY-7,2025,Matas Buzelis,CHI,18.8875,8.6,3.475,0.9875,True,12.5,0.571,0.479,0.195,3.9,15.2,9.6,7.2,0.9,4.3,10.9,18.7,0.5,1.4,1.9,0.06,-2.0,-0.5,-2.5,-0.2,True,5455560.0,Role Player,5.45556,True,126.10987689623065,0.3482685553820323,-0.0366598479349507,Rookie/Young,45.78947368421053,15.964912280701753,33.50877192982456,58.77192982456141,37.85964912280702,15.035000000000002,0.85,32.180701754385964,0.975609756097561,0,0,0.7742408536585366,5.469233469999998,-0.2500070636040677,6.939644898563487,Rookie_Scale,Average_Value,Medium_Risk,45.38,7.56,12.021947994711327,4.0,Key_Player,36.07305936073059,10.0,-45.444399999999995,,,,,,,1,80.0,1511.0,,,,12.5,100.0,-0.2,100.0,37.85964912280702,100.0,0,1.1,41.645614035087725
280.0,Matisse Thybulle,22.0,PHI,SG,65.0,14.0,1287.0,112.0,265.0,0.423,56.0,157.0,0.357,56.0,108.0,0.519,0.528,25.0,41.0,0.61,44.0,63.0,107.0,79.0,94.0,47.0,51.0,141.0,305.0,0.0,,2020,Matisse Thybulle,PHI,19.8,4.6923076923076925,1.646153846153846,1.2153846153846153,True,10.0,0.539,0.592,0.155,3.8,5.4,4.6,8.0,3.5,3.1,15.3,11.2,0.3,2.0,2.3,0.086,-2.8,3.1,0.3,0.8,True,,,,False,,,,Rookie/Young,28.58490566037736,74.90566037735849,70.37735849056604,63.67924528301887,57.63207547169811,10.558461538461538,0.85,48.98726415094339,0.8783783783783784,0,0,0.7250270270270269,6.175281590000002,,,Unknown,No_Salary_Data,No_Data,0.0,,0.0,999.0,Bench_Player,0.0,,0.0,,,,,,,1,65.0,1287.0,,,,10.0,100.0,0.8,100.0,57.63207547169811,100.0,0,1.1,63.39528301886792
